Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1SWVDBtw6h3tm9OehOkDhv,"What's The Difference","2001","Dr. Dre,Eminem,Xzibit",1999-11-16,244200,76,,2025-01-15T10:24:08Z,"g-funk,rap gangster,west coast rap,hip hop,rap,hardcore hip hop","Aftermath",0.772,0.821,11,-0.14,0,0.25,0.223,0,0.148,0.77,91.921,4
503OTo2dSqe7qk76rgsbep,"Still D.R.E.","2001","Dr. Dre,Snoop Dogg",1999-11-16,270586,83,,2025-01-15T10:24:00Z,"g-funk,rap gangster,west coast rap,hip hop,rap","Aftermath",0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4
4LwU4Vp6od3Sb08CsP99GC,"The Next Episode","2001","Dr. Dre,Snoop Dogg",1999-11-16,161506,81,,2025-01-15T10:23:45Z,"g-funk,rap gangster,west coast rap,hip hop,rap","Aftermath",0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,4
2NBQmPrOEEjA8VbeWOQGxO,"Drop It Like It's Hot","R&G (Rhythm & Gangsta): The Masterpiece","Snoop Dogg,Pharrell Williams",2004-01-01,266066,78,,2025-01-15T10:22:42Z,"g-funk,west coast rap,rap gangster,hip hop,rap","Geffen",0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,4
2g8HN35AnVGIk7B8yMucww,"Big Poppa - 2005 Remaster","Ready to Die (The Remaster)","The Notorious B.I.G.",1994-09-13,252746,82,,2025-01-15T10:20:28Z,"rap gangster,hip hop de la costa este,hip hop","Bad Boy Records",0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,4
3G0yz3DZn3lfraledmBCT0,"P.I.M.P.","Get Rich Or Die Tryin'","50 Cent",2003-02-06,249480,79,,2025-01-15T10:19:37Z,"hip hop de la costa este","Shady Records",0.712,0.772,10,-3.024,0,0.346,0.0521,0.00000435,0.0368,0.848,84.722,4
70FCugJxa7XW04Np6iYJdI,"21 Questions","Get Rich Or Die Tryin'","50 Cent,Nate Dogg",2003-02-06,224440,77,,2025-01-15T10:19:25Z,"hip hop de la costa este,g-funk,west coast rap,rap gangster","Shady Records",0.646,0.813,6,-3.846,0,0.299,0.349,0.0000937,0.0427,0.895,92.729,4
5D2mYZuzcgjpchVY1pmTPh,"Candy Shop","The Massacre","50 Cent,Olivia",2005-03-03,209106,81,,2025-01-15T10:19:05Z,"hip hop de la costa este","Aftermath/Shady",0.613,0.574,11,-7.961,1,0.467,0.0253,0.0000313,0.38,0.755,125.18,5
5H3B1WtZYGmyOYOXgQltKU,"Under The Influence","The Marshall Mathers LP","Eminem,D12",2000-05-23,321666,66,,2025-01-15T10:17:58Z,"rap,hip hop","Interscope",0.921,0.752,6,-4.32,1,0.27,0.0174,0,0.135,0.705,96.985,4
36UjTTrSwaAqLkAlf2Ooc4,"Soldier Like Me","Loyal To The Game","2Pac,Eminem",2004-01-01,230493,55,,2025-01-15T10:17:00Z,"rap gangster,west coast rap,g-funk,hip hop,rap","Amaru",0.748,0.614,11,-6.004,0,0.407,0.0672,0.0000781,0.106,0.57,172.03,4
3ia3dJETSOllPsv3LJkE35,"California Love - Original Version","Greatest Hits","2Pac,Roger,Dr. Dre",1998-01-01,284906,82,,2025-01-15T10:16:06Z,"rap gangster,west coast rap,g-funk,hip hop,quiet storm,rap","2Pac Greatest Hits",0.763,0.85,7,-3.052,1,0.0417,0.0304,0.00000121,0.371,0.761,91.519,4
0Z2J91b2iTGLVTZC4fKgxf,"Hit 'Em Up - Single Version","Greatest Hits","2Pac,Outlawz",1998-01-01,312626,82,,2025-01-15T10:15:55Z,"rap gangster,west coast rap,g-funk,hip hop","2Pac Greatest Hits",0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,4
5g9lS8deSIxItFBmZRC4vN,"Ambitionz Az A Ridah","All Eyez On Me","2Pac",1996-02-13,278386,78,,2025-01-15T10:15:40Z,"rap gangster,west coast rap,g-funk,hip hop","Amaru Entertainment, Inc./Interscope Records",0.801,0.91,2,-6.566,1,0.225,0.00239,0.000891,0.0737,0.805,87.277,4
1ofhfV90EnYhEr7Un2fWiv,"Changes","Greatest Hits","2Pac,Talent",1998-01-01,268826,76,,2025-01-15T10:15:26Z,"rap gangster,west coast rap,g-funk,hip hop,humor","2Pac Greatest Hits",0.865,0.665,7,-6.289,1,0.073,0.0453,0,0.224,0.331,111.113,4
4VQNCzfZ3MdHEwwErNXpBo,"All Eyez On Me (ft. Big Syke)","All Eyez On Me","2Pac,Big Syke",1996-02-13,307773,79,,2025-01-15T10:15:10Z,"rap gangster,west coast rap,g-funk,hip hop","Amaru Entertainment, Inc./Interscope Records",0.872,0.723,1,-5.968,1,0.247,0.0293,0,0.327,0.843,93.279,4
5eGEc27nnhtmcOh6RC890a,"Kill You","The Marshall Mathers LP","Eminem",2000-05-23,264400,70,,2025-01-15T10:14:27Z,"rap,hip hop","Interscope",0.897,0.559,11,-8.268,1,0.379,0.155,0.000127,0.296,0.677,106.991,4
6Xk7PnitV9jCRorWt2LiVZ,"Berzerk","The Marshall Mathers LP2 (Deluxe)","Eminem",2013-11-05,238746,68,,2025-01-15T10:13:30Z,"rap,hip hop","Aftermath",0.739,0.872,2,-4.059,1,0.332,0.0216,0,0.26,0.674,95.081,4
5QD28FqaM3jTfsqWwvRZwv,"Soldier","The Eminem Show","Eminem",2002-05-26,226213,65,,2025-01-15T10:13:15Z,"rap,hip hop","Aftermath",0.851,0.92,8,-2.989,1,0.201,0.0319,0.000525,0.128,0.545,94.516,4
3CpoeW0cZSDzIRv5z34F87,"Sing For The Moment","The Eminem Show","Eminem",2002-05-26,339546,77,,2025-01-15T10:10:36Z,"rap,hip hop","Aftermath",0.668,0.824,5,-4.164,0,0.137,0.0017,0.00000305,0.0426,0.185,163.961,4
4xkOaSrkexMciUUogZKVTS,"Till I Collapse","The Eminem Show","Eminem,Nate Dogg",2002-05-26,297786,85,,2025-01-15T10:09:56Z,"rap,hip hop,g-funk,west coast rap,rap gangster","Aftermath",0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4
5HTCWMH7W7TVcqEes3CBOZ,"Dominated - slowed","Dominated","0to8",2023-05-15,105312,0,,2025-01-15T08:01:02Z,"phonk","0to8 Music",0.873,0.903,10,-3.083,0,0.0341,0.0239,0.277,0.227,0.279,111.698,4
5Nk4wgj4fmvue8sCs2kSlX,"FUNK DO BALKAN - Slowed","FUNK DO BALKAN","$werve,FXRCE,Mc Denny",2024-10-18,81336,71,,2025-01-15T07:39:27Z,"phonk,drift phonk,funk,funk brasileño","$WERVE, FXRCE",0.793,0.979,11,-0.205,0,0.184,0.0037,0.574,0.372,0.723,100.872,4
4Ha6W6v9DSTecYYtovtvg7,"FUNK OSCURO - Super Slowed","FUNK OSCURO","h6itam,ICEDMANE,DYSMANE",2024-10-24,120000,68,,2025-01-15T07:36:05Z,"phonk","D.Y.S Records",0.656,0.645,7,-4.874,1,0.0389,0.277,0.884,0.287,0.288,179.891,4
03gig2wPfrz47CN7mwzQhJ,"HEXO","HEXO","TRXVELER,Sayfalse,acronym.",2024-05-31,84957,51,,2025-01-15T07:35:39Z,"phonk","Purple Crunch Records",0.797,0.922,1,-1.829,1,0.133,0.149,0.0163,0.14,0.94,190.434,4
14B2bUopOga5V3ypld7d6n,"Suga Suga","Suga Suga","Baby Bash,Frankie J",2003-01-01,243493,58,,2025-01-14T14:08:28Z,"","Universal Records",0.691,0.741,5,-3.033,0,0.252,0.703,0.0000111,0.109,0.512,82.525,4
5Z83wx7EqLCTEn9FuAvqSJ,"Suga Suga - Instrumental","Suga Suga","Baby Bash",2003-01-01,243373,41,,2025-01-14T14:04:23Z,"","Universal Records",0.686,0.516,3,-4.26,0,0.0625,0.499,0.871,0.114,0.319,82.433,4
1qDrWA6lyx8cLECdZE7TV7,"Somebody That I Used To Know","Making Mirrors","Gotye,Kimbra",2011-01-01,244884,82,,2025-01-14T13:58:09Z,"","Universal-Island Records Ltd.",0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,4
3USxtqRwSYz57Ewm6wWRMp,"Heat Waves","Dreamland","Glass Animals",2020-08-07,238805,86,,2025-01-14T13:56:47Z,"","Polydor Records",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
3KkXRkHbMCARz0aVfEt68P,"Sunflower - Spider-Man: Into the Spider-Verse","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Post Malone,Swae Lee",2018-12-14,158040,82,,2025-01-14T13:56:02Z,"","Universal Records",0.76,0.478,2,-5.574,1,0.0467,0.552,0,0.0703,0.913,89.908,4
0nLiqZ6A27jJri2VCalIUs,"Nothing Else Matters","Metallica","Metallica",1991-08-12,388266,80,,2025-01-14T11:57:12Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.553,0.362,4,-11.218,0,0.0263,0.0458,0.00000601,0.075,0.158,142.352,3
5vdp5UmvTsnMEMESIF2Ym7,"Another One Bites The Dust - Remastered 2011","The Game (2011 Remaster)","Queen",1980-06-27,214653,82,,2025-01-14T11:56:52Z,"rock clásico,rock,glam rock","EMI",0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,4
4CeeEOM32jQcH3eN9Q2dGj,"Smells Like Teen Spirit","Nevermind (Remastered)","Nirvana",1991-09-26,301920,84,,2025-01-14T11:56:45Z,"grunge,rock","Geffen",0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,4
07q0QVgO56EorrSGHC48y3,"I Was Made For Lovin' You","Dynasty","KISS",1979-03-23,271240,84,,2025-01-14T11:56:38Z,"glam metal,glam rock,hard rock,rock,rock clásico","Casablanca Records",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
1xsYj84j7hUDDnTTerGWlH,"Dream On","Aerosmith","Aerosmith",1973-01-05,267596,83,,2025-01-14T11:56:23Z,"rock clásico,rock","Aerosmith P&D - Sony",0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,4
5sICkBXVmaCQk5aISGR3x1,"Enter Sandman","Metallica","Metallica",1991-08-12,331266,80,,2025-01-14T11:56:01Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4
0RXrJeprxWsCFM6iAdEApU,"Merry-Go-Round of Life - from 'Howl's Moving Castle'","El Castillo Ambulante","Joe Hisaishi",2006-10-01,311106,22,,2025-01-13T19:49:18Z,"música clásica japonesa,anime","UME - Global Clearing House",0.373,0.287,7,-12.565,0,0.0347,0.877,0.644,0.122,0.186,80.799,4
2ChTe9bXZhmd7d4ilaCca8,"Where No One Goes","How to Train Your Dragon 2 (Music from the Motion Picture)","John Powell,Jon Thor Birgisson,Jónsi",2014-06-13,164986,59,,2025-01-13T19:46:10Z,"banda sonora,post-rock","Sony Classical",0.504,0.872,1,-7.432,0,0.0573,0.0141,0.00598,0.351,0.372,140.007,4
5OiiUVJHBsPF2EBVTNQ8tg,"This Is Berk","How To Train Your Dragon (Music From The Motion Picture)","John Powell",2010-03-23,250266,0,,2025-01-13T19:44:37Z,"banda sonora","Universal Music Group",0.338,0.48,3,-9.422,1,0.0527,0.526,0.811,0.222,0.289,122.505,4
0QlcRI38Hm7e3GT31INe5O,"Dragon Racing","How to Train Your Dragon 2 (Music from the Motion Picture)","John Powell,Gavin Greenaway,DreamWorks Orchestra,Metro Voices Choir",2014-06-13,274226,46,,2025-01-13T19:42:16Z,"banda sonora","Sony Classical",0.28,0.594,8,-10.311,1,0.0837,0.279,0.873,0.063,0.218,124.707,4
0MvjUr7fKzchb49tt3OrMS,"Summer (L'Estate) Op.8 No.2 G Minor: Presto (Tempo Impettuoso d'Estate)","Vivaldi - The Four Seasons","Baroque Festival Orchestra,Alberto Lizzio",1994-07-01,176040,63,,2025-01-13T19:41:30Z,"clásica","The Music Factory",0.297,0.172,0,-23.245,0,0.039,0.96,0.899,0.1,0.574,140.296,3
73QRUJwvitJp80FajryNkK,"Classical Violin","The Epic Baroque","Rafael Krux,David Krulic",2021-01-24,76333,49,,2025-01-13T19:40:50Z,"","666346 Records DK",0.852,0.488,0,-13.578,0,0.0849,0.962,0.898,0.0977,0.964,112.496,4
4StypY6VnE9BqgqQ0ni1tg,"13 Pieces, Op. 76: No. 2 Etude","Sibelius: Piano Music, Vol. 4","Jean Sibelius,Håvard Gimse",2003-06-11,71773,53,,2025-01-13T19:40:10Z,"clásica,orquesta,piano clásico","Naxos",0.254,0.15,9,-26.242,0,0.0375,0.983,0.882,0.0997,0.648,71.912,4
3kvBEbswxMAx6QKc10SCon,"Overture (Suite) No. 2 in B Minor, BWV 1067: VII. Badinerie","Bach: Overtures (Suites) Nos. 1-4","Johann Sebastian Bach,Cologne Chamber Orchestra,Helmut Müller-Brühl",2000-12-02,90106,54,,2025-01-13T19:39:56Z,"clásica,piano clásico,música de cámara","Naxos",0.515,0.269,11,-21.859,0,0.037,0.847,0.0897,0.0757,0.964,130.998,4
3MHiOpWCWQQgJAplRWxsbJ,"Solfeggio, H. 220","AMEB Piano For Leisure Series 1 Grade 4","Carl Philipp Emanuel Bach,Rebecca Chambers",2002-11-15,73093,54,,2025-01-13T19:39:45Z,"clásica,piano clásico","AMEB",0.312,0.208,0,-24.082,0,0.0415,0.991,0.932,0.0856,0.816,125.072,4
3TdROUy5JZz1OcBKMZjeux,"Idea 9","Idea 9","Gibran Alcocer",2023-05-26,137547,71,,2025-01-13T19:39:32Z,"","Gibran Alcocer",0.34,0.138,2,-24.95,0,0.0357,0.984,0.846,0.112,0.325,128.563,4
1m5quxLLbU42bqjgo33Y9j,"Once Upon a Dream","Once Upon a Dream","Invadable Harmony",2019-09-01,60413,54,,2025-01-13T19:39:25Z,"","Invadable Harmony under exclusive license to Amuseio AB",0.305,0.0597,5,-15.385,1,0.0332,0.993,0.947,0.101,0.0357,62.342,3
5eqhhghDRfP4hVqBTTxUv5,"16 Waltzes, Op. 39 (1867 version): No. 3 in G-Sharp Minor","Brahms: Waltzes / Cadenzas / Die Schone Magelone","Johannes Brahms,Idil Biret",1995-12-31,52200,55,,2025-01-13T19:39:16Z,"clásica,piano clásico,música de cámara,orquesta","Naxos",0.287,0.00703,8,-41.696,0,0.0518,0.995,0.909,0.0997,0.693,124.244,3
4sCgQZkwhYlB1a8ocpiWRr,"Cello Concerto in E Minor, RV 409: II. Allegro","Vivaldi: Concertos for 2 Cellos","Antonio Vivaldi,Julian Lloyd Webber,Jiaxin Lloyd Webber,European Union Chamber Orchestra,Hanspeter Hofmann",2014-10-07,61266,50,,2025-01-13T19:38:59Z,"clásica,música de cámara","Naxos",0.396,0.229,4,-18.866,0,0.0365,0.988,0.645,0.153,0.834,144.615,4
64u6UEVceunQS18VxMmQ4P,"Bagatelle for Piano in A Minor Für Elise, WoO 59","Instant Classical Collection - Most Popular Masterpieces, Vol. 2","Leonard Hokanson",2011-11-27,166353,52,,2025-01-13T19:38:41Z,"clásica","Sforzando",0.276,0.037,9,-31.359,0,0.0452,0.995,0.898,0.0684,0.353,145.056,3
73fZnvwSUlWwt9LLRkknzs,"Waltz","Transitions III","Fabrizio Paterlini",2020-06-05,64788,65,,2025-01-13T19:38:28Z,"música neoclásica","Memory Recordings",0.27,0.0516,8,-33.766,0,0.0442,0.986,0.953,0.112,0.199,87.587,4
7C0E4O90O9vrD3EkvIgonY,"Moonlight Sonata (No.14 in C-Sharp Minor Op.27 No.2 I. Adagio Sostenuto)","Moonlight Sonata (No.14 in C-Sharp Minor Op.27 No.2 I. Adagio Sostenuto)","Ludwig van Beethoven,Mila Levistre",2022-02-18,330413,44,,2025-01-13T19:36:32Z,"clásica,piano clásico,música de cámara","Den Haku Classical",0.229,0.00713,1,-28.895,0,0.0501,0.996,0.896,0.185,0.31,76.567,3
0BCPKOYdS2jbQ8iyB56Zns,"Clocks","A Rush of Blood to the Head","Coldplay",2002-08-27,307879,86,,2025-01-13T19:24:24Z,"","Parlophone Records Limited",0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
0FDzzruyVECATHXKHFs9eJ,"A Sky Full of Stars","Ghost Stories","Coldplay",2014-05-16,267866,89,,2025-01-13T19:23:52Z,"","Parlophone UK",0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
6RUKPb4LETWmmr3iAEQktW,"Something Just Like This","Memories...Do Not Open","The Chainsmokers,Coldplay",2017-04-07,247160,89,,2025-01-13T19:22:28Z,"","Disruptor Records/Columbia",0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
3AJwUDP919kvQ9QcozQPxg,"Yellow","Parachutes","Coldplay",2000-07-10,266773,92,,2025-01-13T19:22:12Z,"","Parlophone UK",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
3UmaczJpikHgJFyBTAJVoz,"Stan","The Marshall Mathers LP","Eminem,Dido",2000-05-23,404106,81,,2025-01-13T15:55:07Z,"rap,hip hop","Interscope",0.78,0.768,6,-4.325,0,0.238,0.0371,0.00000234,0.518,0.507,80.063,4
58wyJLv6yH1La9NIZPl3ne,"Can We Kiss Forever?","Can We Kiss Forever?","Kina,Adriana Proenza",2018-08-31,187931,72,,2025-01-12T22:45:09Z,"","Columbia",0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4
3GVkPk8mqxz0itaAriG1L7,"Everybody Dies In Their Nightmares","17","XXXTENTACION",2017-08-25,95466,81,,2025-01-12T21:54:59Z,"rap emo","Bad Vibes Forever / EMPIRE",0.734,0.57,7,-7.066,0,0.133,0.847,0.0000214,0.112,0.689,129.953,4
7eJMfftS33KTjuF7lTsMCx,"death bed (coffee for your head)","death bed (coffee for your head)","Powfu,beabadoobee",2020-02-08,173333,81,,2025-01-12T21:54:13Z,"bedroom pop","Columbia",0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,4
4DZNBRBogcfKTTaTyi4V01,"i'm closing my eyes","i'm closing my eyes","potsu",2017-05-17,118302,61,,2025-01-12T21:51:38Z,"lo-fi","potsu recordings",0.877,0.11,0,-13.87,0,0.0996,0.501,0.677,0.0872,0.522,134.057,4
0JP9xo3adEtGSdUEISiszL,"Moonlight","?","XXXTENTACION",2018-03-16,135090,83,,2025-01-12T21:50:30Z,"rap emo","Bad Vibes Forever, LLC",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
19KasQimP54W84da8wMkDe,"It Won't Hurt","It Won't Hurt","Kochetkovv",2018-07-09,134817,25,,2025-01-12T21:47:24Z,"","Kochetkovv under exclusive license to Amuseio AB",0.914,0.289,10,-11.716,0,0.239,0.628,0.28,0.275,0.722,113.944,4
3Ch6KUaWojcIFpdCXE8yYE,"It's Not So Bad","It's Not So Bad","Dybbukk,Sabrina Gomes",2021-01-05,140617,65,,2025-01-12T21:45:56Z,"","UniGlobalMusic",0.744,0.42,1,-9.309,1,0.077,0.406,0.583,0.373,0.48,137.471,4
7cPQWcczApOEcmeFwUG9xj,"U’re Mine","U’re Mine","Kina",2018-03-03,138026,60,,2025-01-12T21:45:12Z,"","Create Capital",0.616,0.134,8,-20.004,1,0.0366,0.753,0.891,0.0954,0.26,100.153,4
4ZLzoOkj0MPWrTLvooIuaa,"Get You The Moon (feat. Snøw)","Get You The Moon (feat. Snøw)","Kina,Snøw",2018-10-08,179080,74,,2025-01-12T21:43:29Z,"","Columbia",0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,4
3B3eOgLJSqPEA0RfboIQVM,"Skinny Love","For Emma, Forever Ago","Bon Iver",2008-02-19,238520,75,,2025-01-12T21:41:44Z,"indie folk","Jagjaguwar",0.592,0.263,4,-14.029,0,0.0568,0.845,0.00000568,0.127,0.109,76.366,4
6RQXaDUDuerxnFD80l8qmA,"Rosyln","The Twilight Saga: New Moon (Original Motion Picture Soundtrack)","Bon Iver,St. Vincent",2009-10-16,289560,47,,2025-01-12T21:41:01Z,"indie folk,art pop","WM Spain",0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,3
1sSWeebrHxMLdixWRgs778,"a way out","a way out","my head is empty,Miranda Rain",2023-05-26,135418,70,,2025-01-12T21:39:58Z,"dark ambient,ambient","my head is empty x Miranda Rain",0.138,0.0372,4,-31.301,0,0.0349,0.958,0.928,0.111,0.0945,142.242,3
0TFjRKziQOXfmkjTB20tmV,"you not the same - slowed down version","you not the same (slowed down version)","TileKid",2021-04-02,159808,66,,2025-01-12T21:39:45Z,"dark ambient","tilekid",0.113,0.0394,4,-34.768,0,0.0462,0.97,0.886,0.0849,0.0362,71.373,5
6h6runZeeczWEuEW2pFvYW,"New Home (Slowed)","New Home (Slowed)","Austin Farwell",2021-05-26,174521,71,,2025-01-12T21:39:34Z,"","Austin Farwell",0.356,0.00558,11,-27.72,1,0.0417,0.99,0.934,0.0991,0.122,70.012,4
5vCREmODQpdzOmcNOVsN6B,"Roi - Instrumental Slowed","Roi","Mckyyy",2024-04-15,92589,75,,2025-01-12T21:38:54Z,"","Mckyyy",0.413,0.282,7,-17.318,1,0.0506,0.728,0.866,0.105,0.248,194.34,4
31VOknKjFrEX47bZXzqcoF,"Next To Me","Evolve","Imagine Dragons",2017-06-23,230288,71,,2025-01-12T13:11:11Z,"","Kid Ina Korner / Interscope",0.301,0.672,2,-4.497,1,0.0625,0.28,0.000031,0.0609,0.384,169.512,3
1zB4vmk8tFRmM9UULNzbLB,"Thunder","Evolve","Imagine Dragons",2017-06-23,187146,86,,2025-01-12T13:10:29Z,"","Kid Ina Korner / Interscope",0.604,0.822,0,-4.833,1,0.0438,0.00672,0.134,0.147,0.288,167.997,4
2RSHsoi04658QL5xgQVov3,"Bad Liar","Origins (Deluxe)","Imagine Dragons",2018-11-09,260773,81,,2025-01-12T13:10:21Z,"","Kid Ina Korner / Interscope",0.307,0.637,3,-6.993,1,0.0569,0.0732,0,0.368,0.0805,88.693,4
0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,87,,2025-01-12T13:10:19Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
6Tvzf3VEi16JMhAgOwdt2y,"Birds","Origins (Deluxe)","Imagine Dragons",2018-11-09,219440,71,,2025-01-12T13:10:14Z,"","Kid Ina Korner / Interscope",0.649,0.516,1,-7.428,0,0.0297,0.0146,0.00000156,0.145,0.35,119.997,4
5qaEfEh1AtSdrdrByCP7qR,"Demons","Night Visions","Imagine Dragons",2012-09-04,177506,84,,2025-01-12T13:10:11Z,"","Kid Ina Korner / Interscope",0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4
6Qn5zhYkTa37e91HC1D7lb,"Whatever It Takes","Evolve","Imagine Dragons",2017-06-23,201240,83,,2025-01-12T13:10:02Z,"","Kid Ina Korner / Interscope",0.672,0.655,10,-5.021,0,0.031,0.0362,0,0.117,0.555,134.948,4
0HqZX76SFLDz2aW8aiqi7G,"Bones","Bones","Imagine Dragons",2022-03-11,165264,77,,2025-01-12T13:09:54Z,"","KIDinaKORNER/Interscope Records",0.773,0.742,5,-3.678,0,0.046,0.0206,0,0.0754,0.571,114.071,4
2FY7b99s15jUprqC0M5NCT,"Natural","Origins (Deluxe)","Imagine Dragons",2018-11-09,189466,81,,2025-01-12T13:09:46Z,"","Kid Ina Korner / Interscope",0.704,0.611,2,-6.112,1,0.041,0.217,0,0.0812,0.22,99.994,4
62yJjFtgkhUrXktIoSjgP2,"Radioactive","Night Visions","Imagine Dragons",2012-09-04,186813,81,,2025-01-12T13:09:42Z,"","Kid Ina Korner / Interscope",0.448,0.784,9,-3.686,1,0.0625,0.0999,0.000108,0.668,0.237,136.239,4
1sWeSMifj6Z6kZyI6z3bRc,"Warriors","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-05-11,171040,72,,2025-01-12T13:09:39Z,"","Kid Ina Korner / Interscope",0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4
1r9xUipOqoNwggBpENDsvJ,"Enemy (with JID) - from the series Arcane League of Legends","Enemy (with JID) [from the series Arcane League of Legends]","Imagine Dragons,JID,Arcane,League of Legends",2021-10-28,173381,77,,2025-01-12T13:09:34Z,"","KIDinaKORNER/Interscope Records",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,4
4lriIG2vNqwDWzOj2I9rtj,"Ma Meilleure Ennemie (from the series Arcane League of Legends)","Ma Meilleure Ennemie (from the series Arcane League of Legends)","Stromae,Pomme,Arcane",2024-11-23,147973,84,,2025-01-12T13:09:20Z,"pop francés,chanson,indie pop francés","Riot Games",0.678,0.604,4,-7.926,0,0.0962,0.00465,0.000936,0.278,0.374,88,4
3INsYP1Y8GG4qJvBsKCdXC,"Don't Stop Me Now - ...Revisited","Bohemian Rhapsody (The Original Soundtrack)","Queen",2018-10-19,217824,65,,2025-01-12T12:47:44Z,"rock clásico,rock,glam rock","EMI",0.465,0.917,5,-6.335,1,0.237,0.0152,0.0187,0.286,0.403,155.02,4
6suU8oBlW4O2pg88tOXgHo,"Under Pressure","Bohemian Rhapsody (The Original Soundtrack)","Queen,David Bowie",2018-10-19,244484,62,,2025-01-12T12:47:34Z,"rock clásico,rock,glam rock,art rock","EMI",0.671,0.698,2,-7.831,1,0.0466,0.395,0,0.094,0.464,113.732,4
0DrDcqWpokMlhKYJSwoT4B,"Don't Stop Me Now","Discover More Classic Rock","Queen",2020-08-10,209160,65,,2025-01-12T12:47:09Z,"rock clásico,rock,glam rock","UME - Global Clearing House",0.474,0.861,0,-5.984,1,0.26,0.0237,0.0158,0.664,0.6,156.333,4
7iAqvWLgZzXvH38lA06QZg,"I Want To Break Free","Bohemian Rhapsody (The Original Soundtrack)","Queen",2018-10-19,223080,72,,2025-01-12T12:46:56Z,"rock clásico,rock,glam rock","EMI",0.807,0.414,4,-8.903,1,0.0352,0.105,0.0000278,0.0813,0.502,108.944,4
10nyNJ6zNy2YVYLrcwLccB,"No Surprises","OK Computer","Radiohead",1997-05-28,229120,85,,2025-01-12T12:04:58Z,"art rock,rock alternativo","XL Recordings",0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4
1R0a2iXumgCiFb7HEZ7gUE,"Don’t Blame Me","reputation","Taylor Swift",2017-11-10,236413,84,,2025-01-12T12:03:39Z,"","Big Machine Records, LLC",0.615,0.534,9,-6.719,0,0.0386,0.106,0.0000176,0.0607,0.193,135.917,4
3PjbA0O5olhampPMdaB0V1,"WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1","WORTH NOTHING (feat. Oliver Tree) [Fast & Furious: Drift Tape/Phonk Vol 1]","TWISTED,Oliver Tree,Fast & Furious: The Fast Saga",2022-09-28,164629,70,,2025-01-12T12:02:15Z,"phonk,drift phonk","APG Inc – FF10",0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,4
